"participant","lexicality","block","environment","order","trial","spelling","button","response","accuracy","previous.accuracy","rt","previous.rt","microsec.error","unix.seconds","unix.microseconds","trial.day","trial.session","order.in.block","order.in.subblock","rt.raw","coltheart.N","OLD20","nletters","nsyl","morphology","flection","synclass","celex.frequency","celex.frequency.lemma","celex.inflectional.entropy","lemma.size","nlemmas","bnc.frequency","bnc.frequency.million","subtlex.frequency","subtlex.frequency.million","subtlex.cd","subtlex.cd.pct","summed.monogram","summed.bigram","summed.trigram","lett.odd","part3"
42,"N",42,"M",21082,55556,"ugfers",2,"N",1,0,366,758,167,1266339118,328000,882,882,82,82,366,0,2,6,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,636104,49234,6628,21,"0"
42,"N",42,"M",20987,31926,"caicets",2,"N",1,1,501,532,10,1266338956,250000,787,787,487,87,501,0,2.35,7,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,753567,56807,5580,3,"0"
42,"N",42,"M",20913,34596,"psar",2,"N",1,1,402,596,10,1266338833,687000,713,713,413,13,402,2,1.85,4,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,564838,23058,545,16,"0"
42,"N",43,"M",21407,55332,"tuds",2,"N",1,1,487,584,189,1266339690,515000,1207,1207,407,7,487,11,1.3,4,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,540842,35077,1601,20,"0"
42,"N",43,"M",21227,42420,"lism",2,"N",1,0,525,724,180,1266339384,93000,1027,1027,227,27,525,2,1.85,4,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,550642,17112,2053,12,"0"
42,"N",44,"M",21989,37192,"fint",2,"N",1,1,600,718,10,1266340743,156000,1789,1789,489,89,600,13,1.1,4,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,548236,39006,3535,6,"0"
42,"N",44,"M",21886,50358,"shast",2,"N",1,1,471,635,174,1266340559,640000,1686,1686,386,86,471,2,1.8,5,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,626755,36051,4184,19,"0"
42,"N",44,"M",22005,55104,"stosses",2,"N",1,1,527,559,11,1266340782,15000,1805,1805,5,5,527,0,1.95,7,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,825974,76505,12554,19,"0"
42,"N",45,"M",22338,39666,"gylgasts",2,"N",1,1,470,466,187,1266341384,156000,2138,2138,338,38,470,0,3.5,8,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,709552,47528,4722,7,"0"
42,"N",46,"M",22965,56300,"wirlers",2,"N",1,0,439,534,11,1266342541,734000,2765,2765,465,65,439,0,1.95,7,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,738779,60059,7592,23,"0"
42,"N",46,"M",22704,52630,"stawled",2,"N",1,0,595,782,10,1266342113,140000,2504,2504,204,4,595,3,1.8,7,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,707813,51079,10612,19,"0"
42,"N",46,"M",22876,38418,"fulp",2,"N",1,1,577,595,11,1266342394,593000,2676,2676,376,76,577,3,1.85,4,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,464832,9663,880,6,"0"
42,"N",47,"GC3",23486,51848,"sellbird",2,"N",1,1,523,589,11,1266495280,765375,286,286,486,86,523,0,3.3,8,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,760709,37679,3021,19,"0"
42,"N",47,"GC3",23636,51974,"flongled",2,"N",1,1,540,1724,11,1266495545,31375,436,436,136,36,540,0,2.85,8,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,705623,58796,9984,6,"0"
42,"N",48,"GC3",24020,41576,"jarky",2,"N",1,1,479,526,11,1266496240,937375,820,820,20,20,479,5,1.75,5,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,494255,16313,617,10,"0"
42,"N",48,"GC3",24170,34726,"dars",2,"N",1,1,507,572,155,1266496539,296375,970,970,170,70,507,19,1,4,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,571744,45070,4059,4,"0"
42,"N",48,"GC3",23862,39292,"pleatier",2,"N",1,1,655,577,194,1266495933,765375,662,662,362,62,655,0,2.15,8,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,831134,65093,10903,16,"0"
42,"N",5,"GC3",2579,39840,"honged",2,"N",1,1,748,622,10,1258645012,843375,2579,879,79,79,748,7,1.6,6,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,630813,50323,9029,8,"0"
42,"N",5,"GC3",2420,44900,"osknents",2,"N",1,0,644,598,153,1258644729,296375,2420,720,420,20,644,0,3.65,8,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,811424,54908,6535,15,"0"
42,"N",5,"GC3",2585,50226,"sowes",2,"N",1,0,590,609,163,1258645022,890375,2585,885,85,85,590,4,1.65,5,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,644463,57655,8989,19,"0"
42,"N",50,"GC3",25063,38300,"fushed",1,"W",0,1,NA,588,11,1266498759,968375,1863,1863,63,63,411,7,1.55,6,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,605951,34582,8549,6,"0"
42,"N",50,"GC3",24863,48612,"hicked",2,"N",1,1,833,645,11,1266498413,15375,1663,1663,363,63,833,9,1.5,6,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,600348,35107,9096,8,"0"
42,"N",50,"GC3",25014,35614,"dooped",2,"N",1,1,615,518,11,1266498678,500375,1814,1814,14,14,615,4,1.7,6,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,639471,34454,8355,4,"0"
42,"N",51,"GC3",25555,54896,"towndraffs",2,"N",1,1,870,1168,156,1266504349,781375,2355,355,55,55,870,0,4.75,10,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,772765,53448,2750,20,"0"
42,"N",52,"GC3",25856,43656,"mimpshains",2,"N",1,1,627,614,10,1266504865,921375,2656,656,356,56,627,0,4.5,10,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,820576,71182,6386,13,"0"
42,"N",53,"GC3",26322,42850,"tifelier",2,"N",1,0,454,466,11,1266505669,531375,3122,1122,322,22,454,2,2.65,8,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,826682,51694,6782,20,"0"
42,"N",53,"GC3",26384,45438,"pabost",2,"N",1,1,561,545,157,1266505769,312375,3184,1184,384,84,561,0,2.55,6,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,632765,32569,4019,16,"0"
42,"N",53,"GC3",26307,34272,"cropeer",2,"N",1,0,454,500,174,1266505646,625375,3107,1107,307,7,454,1,2.1,7,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,752713,44324,6578,3,"0"
42,"N",53,"GC3",26663,31684,"buhf",2,"N",1,1,448,927,11,1266506516,968375,3463,1463,163,63,448,3,1.85,4,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,434615,7947,749,2,"0"
42,"N",53,"GC3",26229,30822,"bearkers",2,"N",1,1,710,548,160,1266505515,328375,3029,1029,229,29,710,0,1.85,8,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,794496,68338,9372,2,"0"
42,"N",54,"GC3",27096,29396,"etchly",2,"N",1,1,454,651,11,1266507270,125375,3896,1896,96,96,454,0,2.55,6,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,602503,22399,4294,5,"0"
42,"N",55,"GC3",27378,56202,"wawns",2,"N",1,0,426,937,11,1266507879,921375,4178,2178,378,78,426,7,1.65,5,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,559918,37811,3547,23,"0"
42,"N",55,"GC3",27208,33126,"scecking",2,"N",1,0,947,647,11,1266507590,265375,4008,2008,208,8,947,0,2,8,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,730261,62686,20309,19,"0"
42,"N",55,"GC3",27347,29106,"airclaps",1,"W",0,1,NA,556,11,1266507831,31375,4147,2147,347,47,988,0,3.15,8,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,758725,44787,1970,1,"0"
42,"N",56,"GC3",27906,48178,"reflals",2,"N",1,0,916,531,11,1266508977,500375,4706,2706,406,6,916,0,2.4,7,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,721554,56015,4898,18,"0"
42,"N",56,"GC3",27748,56434,"waylorm",2,"N",1,1,463,476,189,1266508695,140375,4548,2548,248,48,463,0,2.95,7,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,606121,18304,1987,23,"0"
42,"N",57,"GC3",28209,56756,"glinder",2,"N",1,1,908,422,169,1266509503,46375,5009,3009,209,9,908,2,1.85,7,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,718762,60354,9347,7,"0"
42,"N",57,"GC3",28257,34302,"crostbiece",2,"N",1,1,538,587,11,1266509582,125375,5057,3057,257,57,538,0,3.8,10,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,906472,47275,3433,3,"0"
42,"N",57,"GC3",28537,44138,"murstes",2,"N",1,1,449,729,144,1266510065,734375,5337,3337,37,37,449,0,2.25,7,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,739610,72766,11407,13,"0"
42,"N",57,"GC3",28676,29924,"bune",2,"N",1,1,396,606,11,1266510301,656375,5476,3476,176,76,396,10,1.45,4,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,545794,24411,1597,2,"0"
42,"N",58,"GC3",28893,37932,"fostmight",2,"N",1,1,782,625,10,1266510693,843375,5693,3693,393,93,782,0,3.6,9,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,731026,31443,3495,6,"0"
42,"N",6,"GC2",2759,56238,"wilded",2,"N",1,0,930,962,164,1258713362,390875,59,59,259,59,930,6,1.65,6,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,622559,32806,8140,23,"0"
42,"N",6,"GC2",2941,47480,"pyphens",2,"N",1,1,898,546,164,1258713694,827875,241,241,441,41,898,1,2.75,7,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,649898,52511,3656,16,"0"
42,"N",6,"GC2",3169,52434,"smooshing",2,"N",1,1,900,614,141,1258714102,406875,469,469,169,69,900,2,2.6,9,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,3,0.0588,2,2e-04,785249,63820,19894,19,"0"
42,"N",7,"GC2",3399,30006,"beril",2,"N",1,1,508,508,11,1258714514,952875,699,699,399,99,508,2,1.9,5,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,621440,34869,2888,2,"0"
42,"N",7,"GC2",3600,42070,"lillers",2,"N",1,1,576,610,11,1258714871,562875,900,900,100,100,576,3,1.85,7,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,754177,70364,9160,12,"0"
42,"N",8,"GC3",4199,32914,"clabs",2,"N",1,1,824,470,11,1259680661,546625,499,499,199,99,824,9,1.45,5,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,571185,43978,1502,3,"0"
42,"N",8,"GC3",4047,44386,"nandow",2,"N",1,0,844,1256,148,1259680393,687625,347,347,47,47,844,0,2.8,6,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,623607,20881,2963,14,"0"
42,"N",9,"GC3",4472,37842,"forooth",2,"N",1,1,577,528,11,1259681157,249625,772,772,472,72,577,0,2.75,7,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,661210,27693,4048,6,"0"
42,"N",9,"GC3",4209,37754,"footdake",2,"N",1,0,602,887,11,1259680702,796625,509,509,209,9,602,0,2.9,8,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,719298,23828,2152,6,"0"
42,"N",9,"GC3",4367,39610,"genser",2,"N",1,0,513,729,172,1259680973,484625,667,667,367,67,513,5,1.75,6,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,738138,43539,6231,7,"0"
42,"W",1,"GC1",470,31901,"cairns",2,"N",0,1,NA,607,2498,1258626905,844000,470,270,470,70,429,1,1.9,6,1,"monomorphemic","plural","Noun",24,45,-110.280254382,2,1,236,2.36,1,0.0196,1,1e-04,692320,49297,4658,3,"0"
42,"W",1,"GC1",684,56789,"whops",2,"N",0,0,NA,905,10,1258627359,391000,684,484,184,84,748,4,1.6,5,1,"conversion.monomorphemic","plural.singular present 3p","Noun.Verb",0,1,1,13,2,1,0.01,1,0.0196,1,1e-04,532421,35537,1444,23,"0"
42,"W",1,"GC1",328,35649,"doses",1,"W",1,1,955,1072,11,1258626653,94000,328,128,328,28,955,13,1.1,5,2,"conversion.monomorphemic","plural.singular present 3p","Noun.Verb",77,208,-482.560358816,13,2,682,6.82,84,1.6471,77,0.0092,666502,56227,10079,4,"0"
42,"W",1,"GC1",204,52565,"stallions",1,"W",1,1,750,742,11,1258626407,47000,204,4,204,4,750,1,2.55,9,2,"obscure","plural","Noun",8,32,-24.4947408548,2,1,86,0.86,15,0.2941,12,0.0014,862151,86199,14022,19,"0"
42,"W",10,"GC3",5001,51399,"slurps",1,"W",1,1,710,967,10,1259682119,468625,1301,1301,1,1,710,1,1.85,6,1,"monomorphemic","singular present 3p","Verb",0,16,0,11,1,3,0.03,3,0.0588,3,4e-04,642497,44549,1385,19,"0"
42,"W",10,"GC3",4716,32795,"civet",2,"N",0,1,NA,679,10,1259681604,859625,1016,1016,216,16,1074,2,1.85,5,2,"monomorphemic","singular","Noun",0,1,0,2,1,8,0.08,6,0.1176,4,5e-04,604246,27123,1993,3,"0"
42,"W",10,"GC3",4730,53473,"support",1,"W",1,0,526,692,146,1259681631,281625,1030,1030,230,30,526,0,2.4,7,2,"conversion.may_include_root","infinitive.plural present.singular.singular 2p present.singular present 1p","Noun.Verb",3265,4511,-33484.4309038,46,2,29835,298.35,2489,48.8039,1620,0.1931,666952,34152,2786,19,"0"
42,"W",10,"GC3",5047,43591,"midriff",1,"W",1,1,718,560,157,1259682197,906625,1347,1347,47,47,718,0,2.85,7,2,"complex","singular","Noun",12,13,-43.4066478329,2,1,71,0.71,8,0.1569,7,8e-04,621326,21064,2368,13,"0"
42,"W",11,"GC2",5440,46709,"posses",1,"W",1,1,888,702,10,1264005632,125125,240,240,440,40,888,12,1.2,6,2,"monomorphemic","plural","Noun",0,12,0,2,1,16,0.16,8,0.1569,8,0.001,727554,63589,11579,16,"0"
42,"W",12,"GC2",5801,40071,"heading",1,"W",1,0,548,639,11,1264006301,625125,601,601,301,1,548,10,1.45,7,2,"conversion","present participle.singular","Noun.Verb",325,938,-2477.32131345,13,2,2852,28.52,1607,31.5098,1173,0.1398,700614,57824,20939,8,"0"
42,"W",13,"GC3",6222,30725,"bloodhounds",2,"N",0,0,NA,822,202,1264177257,953125,22,22,222,22,811,0,4.35,11,2,"complex","plural","Noun",5,18,-12.2410413499,2,1,10,0.1,33,0.6471,28,0.0033,807560,61213,6164,2,"0"
42,"W",13,"GC3",6390,48879,"roof",2,"N",0,0,NA,580,10,1264177567,625125,190,190,390,90,594,8,1.45,4,1,"conversion.monomorphemic","infinitive.plural present.singular.singular 2p present.singular present 1p","Noun.Verb",831,1023,-8059.59045843,46,2,4154,41.54,1766,34.6275,1120,0.1335,534235,15990,1442,18,"0"
42,"W",14,"GC3",6739,35841,"dressy",2,"N",0,1,NA,735,10,1264178384,578125,539,539,239,39,1176,0,1.95,6,2,"complex","positive","Adjective",6,7,-16.087588972,3,1,19,0.19,32,0.6275,24,0.0029,680505,43057,5303,4,"0"
42,"W",14,"GC3",6812,55013,"transients",2,"N",0,1,NA,844,11,1264178536,860125,612,612,312,12,1168,0,2.8,10,2,"conversion","plural","Noun",8,12,-24.4947408548,2,1,34,0.34,13,0.2549,9,0.0011,982878,79176,11158,20,"0"
42,"W",15,"GC3",7513,37183,"filet",2,"N",0,1,NA,617,157,1264179920,188125,1313,1313,13,13,534,2,1.75,5,2,"monomorphemic","singular","Noun",3,3,-5.52642908396,2,1,7,0.07,40,0.7843,33,0.0039,619253,27205,2108,6,"0"
42,"W",15,"GC3",7374,31825,"buys",1,"W",1,1,561,512,147,1264179649,766125,1174,1174,374,74,561,8,1.45,4,1,"conversion.monomorphemic","plural.singular present 3p","Noun.Verb",99,4598,-632.249719474,13,2,724,7.24,345,6.7647,315,0.0376,481811,34019,1134,2,"0"
42,"W",15,"GC3",7283,30453,"bills",1,"W",1,1,461,741,167,1264179484,266125,1083,1083,283,83,461,16,1.05,5,1,"conversion.monomorphemic","plural.singular present 3p","Noun.Verb",383,1400,-3286.60355063,13,2,3054,30.54,1055,20.6863,737,0.0879,586640,42750,3000,2,"0"
42,"W",16,"GC3",7816,36443,"entail",1,"W",1,1,707,614,160,1265731517,703125,116,116,316,16,707,0,2.2,6,2,"complex.conversion","infinitive.plural present.singular.singular 2p present.singular present 1p","Noun.Verb",61,175,-234.759720977,46,2,409,4.09,29,0.5686,28,0.0033,720354,29134,4677,5,"0"
42,"W",16,"GC3",8040,42889,"lucky",1,"W",1,1,623,610,363,1265732104,312125,340,340,40,40,623,2,1.8,5,2,"complex","positive","Adjective",835,866,-8104.21637877,3,1,4114,41.14,6089,119.3922,3550,0.4232,478037,15989,765,12,"0"
42,"W",17,"GC3",8527,47503,"quailed",1,"W",1,1,538,705,11,1265733216,718125,827,827,27,27,538,0,2,7,1,"monomorphemic","past participle.plural past.singular 2p past.singular past 1p.singular past 3p","Verb",5,9,-0.756269380625,55,1,39,0.39,0,0,0,0,669766,34362,9181,17,"0"
42,"W",17,"GC3",8533,50165,"servant",1,"W",1,1,814,859,10,1265733227,578125,833,833,33,33,814,0,2.25,7,2,"complex","singular","Noun",439,1331,-3853.5990889,2,1,1780,17.8,594,11.6471,381,0.0454,746908,52189,4514,19,"0"
42,"W",18,"GC3",8892,33329,"coley",2,"N",0,1,NA,717,10,1265733958,328125,1192,1192,392,92,598,1,1.9,5,2,"monomorphemic","plural.singular","Noun",2,2,-0.804820237218,6,1,46,0.46,0,0,0,0,581978,32364,4544,3,"0"
42,"W",19,"GC3",9668,31415,"brocade",2,"N",0,1,NA,880,11,1265735565,125125,1968,1968,168,68,1571,0,2.4,7,2,"conversion.may_include_root","infinitive.plural present.singular.singular 2p present.singular present 1p","Noun.Verb",29,38,-140.46825933,46,2,93,0.93,5,0.098,5,6e-04,690493,34736,2599,2,"0"
42,"W",19,"GC3",9221,56505,"wednesday",1,"W",1,1,843,740,177,1265734673,828125,1521,1521,221,21,843,1,4,9,2,"obscure","singular","Noun",380,399,-3256.57141084,2,1,4406,44.06,29,0.5686,23,0.0027,799798,44927,3583,23,"0"
42,"W",19,"GC3",9573,35455,"ditches",1,"W",1,1,630,950,10,1265735362,265125,1873,1873,73,73,630,6,1.65,7,2,"conversion.monomorphemic","plural.singular present 3p","Noun.Verb",66,191,-386.145453631,13,2,267,2.67,41,0.8039,33,0.0039,714545,65081,12424,4,"0"
42,"W",2,"GC1",877,37689,"folded",1,"W",1,1,655,692,180,1258627888,750000,877,677,377,77,655,2,1.9,6,2,"monomorphemic","past participle.plural past.singular 2p past.singular past 1p.singular past 3p","Verb",425,685,-2724.08245141,55,1,1295,12.95,140,2.7451,114,0.0136,615562,34327,8876,6,"0"
42,"W",2,"GC1",1136,32707,"chose",1,"W",1,1,663,634,11,1258628382,875000,1136,936,136,36,663,6,1.55,5,1,"monomorphemic","plural past.singular 2p past.singular past 1p.singular past 3p","Verb",608,3211,-4406.79672968,44,1,2850,28.5,943,18.4902,773,0.0922,617005,30841,2598,3,"0"
42,"W",2,"GC1",706,38831,"glacial",1,"W",1,1,680,603,11,1258627569,250000,706,506,206,6,680,0,2.8,7,2,"obscure","positive","Adjective",19,19,-80.9952487141,1,1,270,2.7,5,0.098,5,6e-04,675937,24988,2898,7,"0"
42,"W",2,"GC1",741,52493,"stables",1,"W",1,0,785,928,156,1258627630,781000,741,541,241,41,785,3,1.6,7,2,"conversion.monomorphemic","plural.singular present 3p","Noun.Verb",81,258,-513.544809425,13,2,616,6.16,142,2.7843,92,0.011,750521,77414,14718,19,"0"
42,"W",20,"GC3",9845,36771,"failings",1,"W",1,1,722,646,11,1265735977,890125,2145,2145,345,45,722,2,1.8,8,2,"conversion","plural","Noun",29,48,-141.09149902,2,1,205,2.05,15,0.2941,14,0.0017,749342,77045,15771,6,"0"
42,"W",20,"GC3",9777,38953,"glutted",2,"N",0,1,NA,620,10,1265735819,265125,2077,2077,277,77,680,0,1.95,7,2,"monomorphemic","past participle.plural past.singular 2p past.singular past 1p.singular past 3p","Verb",5,10,-0.756269380625,55,1,13,0.13,1,0.0196,1,1e-04,680056,39384,10096,7,"0"
42,"W",20,"GC3",10058,48983,"roughshod",2,"N",0,1,NA,607,152,1265736412,796125,2358,2358,58,58,572,0,3.7,9,2,"complex.conversion","positive","Adjective.Adverb",8,8,-24.1129746453,2,2,38,0.38,14,0.2745,13,0.0015,710622,35811,3360,18,"0"
42,"W",21,"GC3",10476,41691,"kickback",1,"W",1,1,781,574,172,1265737242,921125,2776,2776,476,76,781,0,2.95,8,2,"complex","singular","Noun",5,9,-12.2410413499,2,1,8,0.08,15,0.2941,14,0.0017,584475,20282,3275,11,"0"
42,"W",21,"GC3",10393,45673,"peaks",1,"W",1,1,628,715,10,1265737091,296125,2693,2693,393,93,628,8,1.45,5,1,"conversion.monomorphemic","plural.singular present 3p","Noun.Verb",116,541,-795.53781311,13,2,973,9.73,55,1.0784,45,0.0054,605396,44491,2335,16,"0"
42,"W",21,"GC3",10323,44455,"necktie",1,"W",1,1,751,894,213,1265736964,750125,2623,2623,323,23,751,0,2.85,7,2,"complex","singular","Noun",25,34,-116.33054553,2,1,15,0.15,59,1.1569,41,0.0049,748748,35396,1495,14,"0"
42,"W",22,"GC3",10810,46341,"platter",1,"W",1,1,508,739,154,1265737856,937125,3110,3110,310,10,508,5,1.55,7,2,"may_include_root","singular","Noun",35,43,-179.707476438,2,1,111,1.11,141,2.7647,121,0.0144,733958,55254,10601,16,"0"
42,"W",23,"GC3",11391,37865,"foresight",1,"W",1,1,707,497,10,1265900661,203625,191,191,391,91,707,0,3.25,9,2,"complex","singular","Noun",49,49,-275.261936347,1,1,208,2.08,37,0.7255,35,0.0042,799666,51512,6774,6,"0"
42,"W",23,"GC3",11363,39513,"guarded",1,"W",1,1,555,539,11,1265900613,828625,163,163,363,63,555,0,2.05,7,2,"conversion","past participle.plural past.positive.singular 2p past.singular past 1p.singular past 3p","Adjective.Verb",187,351,-930.63116939,56,2,689,6.89,162,3.1765,148,0.0176,675430,37937,9088,7,"0"
42,"W",23,"GC3",11218,52225,"spluttered",1,"W",1,1,694,583,236,1265900347,843625,18,18,218,18,694,1,2.35,10,2,"conversion","past participle.plural past.singular 2p past.singular past 1p.singular past 3p","Verb",20,41,-40.6899769181,55,1,136,1.36,1,0.0196,1,1e-04,890244,74105,14169,19,"0"
42,"W",24,"GC3",11884,52861,"stirs",1,"W",1,0,542,659,164,1265901570,484625,684,684,384,84,542,2,1.8,5,1,"conversion.monomorphemic","plural.singular present 3p","Noun.Verb",22,773,-92.5431985862,13,2,102,1.02,34,0.6667,30,0.0036,669518,62491,6369,19,"0"
42,"W",24,"GC3",12195,39189,"granges",1,"W",1,1,1030,633,11,1265902156,218625,995,995,195,95,1030,1,1.85,7,2,"monomorphemic","plural","Noun",0,15,0,2,1,5,0.05,0,0,0,0,734082,75566,11941,7,"0"
42,"W",24,"GC3",12077,43355,"mauve",1,"W",1,0,1326,875,11,1265901933,515625,877,877,77,77,1326,0,1.95,5,1,"conversion.monomorphemic","positive.singular","Adjective.Noun",81,84,-446.810958925,3,2,222,2.22,13,0.2549,11,0.0013,559677,21437,1831,13,"0"
42,"W",26,"GC3",13083,30377,"bevel",2,"N",0,1,NA,476,165,1265903757,234625,1883,1883,83,83,495,3,1.8,5,2,"conversion.monomorphemic","infinitive.plural present.singular.singular 2p present.singular present 1p","Noun.Verb",3,3,-3.63705059305,46,2,34,0.34,0,0,0,0,596608,19266,2081,2,"0"
42,"W",27,"GC3",13293,39381,"grinning",1,"W",1,1,760,553,156,1265904142,796625,2093,2093,293,93,760,1,1.9,8,2,"monomorphemic","present participle","Verb",178,479,-1330.73037446,11,1,676,6.76,69,1.3529,64,0.0076,762421,74738,21439,7,"0"
42,"W",27,"GC3",13295,33089,"clotted",1,"W",1,0,559,943,158,1265904146,390625,2095,2095,295,95,559,5,1.75,7,2,"conversion","past participle.plural past.singular 2p past.singular past 1p.singular past 3p","Verb",30,52,-78.124744606,55,1,55,0.55,14,0.2745,13,0.0015,711125,46414,10986,3,"0"
42,"W",27,"GC3",13379,40399,"hippies",1,"W",1,0,614,468,11,1265904298,312625,2179,2179,379,79,614,0,1.9,7,2,"complex","plural","Noun",78,150,-490.359198569,2,1,172,1.72,62,1.2157,48,0.0057,710987,56619,11486,8,"0"
42,"W",28,"GC3",13832,41737,"kindly",1,"W",1,1,606,642,10,1265905122,531625,2632,2632,332,32,606,2,1.9,6,2,"complex.conversion","positive","Adjective.Adverb",405,407,-3103.46570449,4,2,1285,12.85,453,8.8824,384,0.0458,571457,38417,5778,11,"0"
42,"W",28,"GC3",14075,32639,"chintz",2,"N",0,0,NA,904,166,1265905557,796625,2875,2875,75,75,457,0,2.3,6,1,"monomorphemic","singular","Noun",10,10,-33.6530228633,1,1,68,0.68,10,0.1961,9,0.0011,586752,41492,4018,3,"0"
42,"W",28,"GC3",14090,51309,"slippy",1,"W",1,0,672,811,10,1265905583,906625,2890,2890,90,90,672,1,1.95,6,2,"complex","positive","Adjective",0,0,0,1,1,45,0.45,5,0.098,5,6e-04,591903,27977,1241,19,"0"
42,"W",29,"GC3",14239,43581,"midges",2,"N",0,1,NA,555,151,1265905871,531625,3039,3039,239,39,570,2,1.8,6,2,"monomorphemic","plural","Noun",3,10,-5.52642908396,2,1,67,0.67,0,0,0,0,654202,53930,9746,13,"0"
42,"W",29,"GC3",14354,49579,"scats",2,"N",0,1,NA,566,70,1265906071,859625,3154,3154,354,54,901,9,1.4,5,1,"monomorphemic","singular present 3p","Verb",0,0,0,11,1,56,0.56,0,0,0,0,638677,56257,5120,19,"0"
42,"W",29,"GC3",14325,49097,"rugs",2,"N",0,1,NA,546,158,1265906021,671625,3125,3125,325,25,402,15,1.05,4,1,"monomorphemic","plural","Noun",68,277,-414.056608156,2,1,692,6.92,62,1.2157,47,0.0056,535067,34978,1175,18,"0"
42,"W",3,"GC1",1543,52347,"sprit",2,"N",0,1,NA,885,158,1258629175,860000,1543,1343,43,43,982,3,1.55,5,1,"monomorphemic","singular","Noun",7,12,-20.1843413509,2,1,5,0.05,1,0.0196,1,1e-04,625937,34110,2395,19,"0"
42,"W",3,"GC1",1234,39957,"harts",1,"W",1,0,591,727,157,1258628603,5e+05,1234,1034,234,34,591,14,1.05,5,1,"monomorphemic","plural","Noun",0,80,0,2,1,7,0.07,0,0,0,0,614211,45735,5491,8,"0"
42,"W",3,"GC1",1325,45285,"paddy",1,"W",1,1,670,592,11,1258628766,781000,1325,1125,325,25,670,4,1.8,5,2,"monomorphemic.obscure","singular","Noun",34,43,-158.59696906,4,2,889,8.89,43,0.8431,32,0.0038,515846,20900,1748,16,"0"
